,customer_id,name,age,gender,income_level,family_size,distance_to_shop(km),lifestyle,food_preferences,interest,martial_status,vehicle,email,phone
1696,1697,Daniel Dorsey,47,male,medium,2,4.67,active,non-vegetarian,celebratory_cakes,married,has_vehicle,wilsonmeagan@example.org,777.874.9893
1697,1698,Gerald Wilcox,20,female,low,5,3.11,active,vegan,celebratory_cakes,married,has_vehicle,timothybrown@example.org,(361)844-3282x81702
1698,1699,Heather Keith,31,male,medium,5,0.72,active,vegan,socializing,married,has_vehicle,douglas63@example.net,001-413-468-1945x55317
1699,1700,Jaclyn Walker,29,male,medium,4,0.8,active,gluten-free,socializing,married,has_vehicle,samantha93@example.org,364.553.8924
1700,1701,Michelle Jefferson,35,male,medium,3,3.88,active,vegetarian,celebratory_cakes,unmarried,has_vehicle,jgoodman@example.org,730-838-5288x352
1701,1702,Michael Reynolds,37,male,medium,6,1.71,sedentary,vegan,foodies,unmarried,has_vehicle,jacobsedwin@example.org,(291)434-7222x8520
1702,1703,Becky Perez,42,male,high,7,0.71,active,vegetarian,celebratory_cakes,unmarried,does_not_have_vehicle,caitlin27@example.net,6165790042
1703,1704,Michael Johnson,36,male,medium,3,2.04,sedentary,non-vegetarian,socializing,married,has_vehicle,walkerpaul@example.net,293-253-4848
1704,1705,Krystal Carroll,39,male,low,2,2.24,health_conscious,non-vegetarian,celebratory_cakes,married,does_not_have_vehicle,richardyoung@example.net,573.460.3542x7336
1705,1706,Charles Barry,20,female,high,1,1.09,active,vegetarian,gourmet_and_baking_enthusiast,married,does_not_have_vehicle,hardingpam@example.net,858.691.4501x81018
1706,1707,Elizabeth Smith,24,female,medium,2,3.63,sedentary,non-vegetarian,celebratory_cakes,unmarried,has_vehicle,ewilson@example.net,+1-545-331-1377
1707,1708,Bryan Shea,15,male,medium,6,1.27,health_conscious,vegetarian,foodies,married,does_not_have_vehicle,kristiephillips@example.org,(585)825-3320x96800
1708,1709,Lisa Morales,17,female,low,3,0.72,active,non-vegetarian,socializing,married,does_not_have_vehicle,strongtasha@example.org,001-666-363-4095
1709,1710,Amy Gomez,14,male,medium,5,1.22,active,vegan,gourmet_and_baking_enthusiast,unmarried,has_vehicle,bradyjoel@example.org,+1-236-877-1196
1710,1711,Cynthia Adams,17,female,medium,4,1.43,sedentary,vegetarian,celebratory_cakes,married,has_vehicle,hicksdonna@example.net,889.776.3443
1711,1712,Larry Robertson,26,male,medium,5,0.43,active,gluten-free,foodies,married,has_vehicle,anthony32@example.org,970-995-5048x477
1712,1713,John Dunlap,28,male,high,4,0.87,health_conscious,vegetarian,socializing,married,does_not_have_vehicle,kempchelsea@example.org,568-602-0674x3622
1713,1714,Sharon Davis,12,male,medium,4,4.19,active,vegetarian,health_and_nutrition,unmarried,does_not_have_vehicle,garciajose@example.net,(701)458-0440
1714,1715,Kenneth Rivera,24,female,medium,4,1.27,active,non-vegetarian,socializing,married,does_not_have_vehicle,williamsvalerie@example.net,+1-238-887-8718x70285
1715,1716,Noah Smith,37,female,medium,3,0.18,active,gluten-free,celebratory_cakes,married,has_vehicle,ferrellandrew@example.org,205.911.6331
1716,1717,Lisa Hood,52,female,low,2,0.39,health_conscious,gluten-free,celebratory_cakes,married,has_vehicle,michelle57@example.net,+1-992-335-0736x7485
1717,1718,Elizabeth Green,30,male,medium,3,4.72,active,vegetarian,foodies,unmarried,has_vehicle,stephanie82@example.org,(942)204-1581
1718,1719,Kayla Kim,27,female,high,3,2.85,active,non-vegetarian,celebratory_cakes,married,has_vehicle,rstanton@example.org,603-827-5861
1719,1720,Megan Benitez,17,male,medium,4,3.71,sedentary,non-vegetarian,celebratory_cakes,unmarried,has_vehicle,danaking@example.net,(653)771-9941x69597
1720,1721,Joseph Pineda,26,female,medium,4,0.52,active,vegan,socializing,unmarried,does_not_have_vehicle,richardhall@example.com,548-605-0343x01955
1721,1722,Eric Mcmillan,12,male,medium,5,2.83,active,non-vegetarian,gourmet_and_baking_enthusiast,unmarried,does_not_have_vehicle,pwinters@example.org,920.660.1124
1722,1723,Melissa Robertson,16,male,medium,1,5.42,active,vegan,gourmet_and_baking_enthusiast,unmarried,has_vehicle,oliverchristopher@example.net,001-593-875-8864x04836
1723,1724,Alec Marshall,25,male,medium,2,1.78,active,non-vegetarian,gourmet_and_baking_enthusiast,unmarried,has_vehicle,john26@example.com,001-298-897-2346x060
1724,1725,David Landry,35,female,high,6,0.03,active,non-vegetarian,health_and_nutrition,married,has_vehicle,brandon29@example.net,+1-812-539-8754x42948
1725,1726,Amy Quinn,46,female,medium,3,0.01,active,vegetarian,gourmet_and_baking_enthusiast,unmarried,has_vehicle,benjaminbanks@example.com,001-213-446-7212x5177
1726,1727,Savannah Orr,15,male,medium,2,2.05,active,vegan,foodies,unmarried,has_vehicle,chaneymichelle@example.org,(906)951-5132
1727,1728,Kimberly Pace,20,female,medium,6,17.46,active,vegetarian,health_and_nutrition,married,has_vehicle,bakerkimberly@example.org,(676)931-1813x5417
1728,1729,Lisa Waller,67,male,low,9,6.07,active,vegan,gourmet_and_baking_enthusiast,unmarried,has_vehicle,stevecampbell@example.net,929-859-4687x8958
1729,1730,Michael Hunt,30,female,low,2,1.82,active,vegetarian,foodies,unmarried,has_vehicle,amandagreen@example.com,(503)272-6985x56276
1730,1731,Tina Garcia,28,female,medium,5,0.2,sedentary,vegan,socializing,married,has_vehicle,johngarza@example.com,+1-513-650-9802x107
1731,1732,Kendra Gonzalez,24,female,low,6,2.97,sedentary,vegan,celebratory_cakes,unmarried,has_vehicle,jacksonkelly@example.com,7805210326
1732,1733,Annette Stokes,26,female,high,4,1.19,health_conscious,non-vegetarian,celebratory_cakes,unmarried,does_not_have_vehicle,elliscarol@example.com,(836)890-5231
1733,1734,Jennifer Rogers,56,female,low,7,0.37,health_conscious,vegan,celebratory_cakes,unmarried,does_not_have_vehicle,rosechad@example.org,+1-807-582-0320
1734,1735,Jennifer James,18,male,high,3,1.41,active,gluten-free,celebratory_cakes,unmarried,has_vehicle,kfitzgerald@example.net,942.308.2799
1735,1736,Julie Johnson,22,female,medium,7,0.11,sedentary,vegetarian,foodies,unmarried,has_vehicle,urichardson@example.org,+1-467-373-3652
1736,1737,Ethan Richards,26,female,low,5,7.36,active,vegetarian,celebratory_cakes,unmarried,has_vehicle,smallrobert@example.net,495-289-4124x2403
1737,1738,Dr. Shannon Smith,29,male,high,4,2.19,active,non-vegetarian,gourmet_and_baking_enthusiast,unmarried,does_not_have_vehicle,michael99@example.org,870-900-0978
1738,1739,Linda Andrews,19,male,low,4,0.39,sedentary,vegetarian,celebratory_cakes,unmarried,has_vehicle,debralogan@example.com,+1-646-268-3925x9838
1739,1740,Gerald Barnett,26,male,high,5,6.22,active,non-vegetarian,celebratory_cakes,unmarried,has_vehicle,vmooney@example.com,(930)856-2941x93179
1740,1741,Andrea Soto,29,female,medium,5,3.91,active,non-vegetarian,socializing,unmarried,has_vehicle,dustin58@example.org,+1-522-817-9091x5060
1741,1742,Daryl Patrick,39,female,medium,4,0.94,active,vegetarian,foodies,married,has_vehicle,flindsey@example.com,457.791.8406
1742,1743,Edwin Santiago,32,male,high,3,3.82,active,non-vegetarian,socializing,unmarried,has_vehicle,jamie79@example.net,(308)687-9772
1743,1744,Scott Thomas,35,male,medium,5,2.69,sedentary,non-vegetarian,gourmet_and_baking_enthusiast,unmarried,has_vehicle,wendy75@example.net,+1-674-415-9098x425
1744,1745,Michele Martin,14,female,medium,6,0.53,sedentary,vegetarian,foodies,unmarried,has_vehicle,cdavis@example.net,965-917-1176x062
1745,1746,Kimberly Mayo,46,female,high,4,0.22,active,vegan,health_and_nutrition,unmarried,has_vehicle,westderrick@example.com,940.971.5575x4391
1746,1747,Gregory Flores,46,female,medium,4,2.2,active,non-vegetarian,health_and_nutrition,unmarried,has_vehicle,phillipsanita@example.net,(702)463-0472
1747,1748,Bill Rhodes,12,male,medium,9,2.02,health_conscious,vegetarian,socializing,unmarried,has_vehicle,osmith@example.net,3053032633
1748,1749,Daniel Johnson,39,other,medium,6,2.77,active,vegetarian,health_and_nutrition,married,has_vehicle,gcalderon@example.com,316.441.3907x823
1749,1750,Crystal Cole,16,male,medium,4,0.11,active,vegetarian,socializing,unmarried,has_vehicle,kimberly18@example.net,(575)719-4682x7711
1750,1751,Selena Atkinson,17,male,high,2,0.63,health_conscious,non-vegetarian,celebratory_cakes,unmarried,does_not_have_vehicle,matthew85@example.com,956.446.2060
1751,1752,Sarah Gay,17,female,high,3,1.28,active,non-vegetarian,health_and_nutrition,unmarried,does_not_have_vehicle,robinsonkelly@example.com,596.671.5036x859
1752,1753,Melissa Oliver,26,male,low,7,0.46,active,vegetarian,foodies,married,has_vehicle,imorris@example.com,+1-571-692-8946x924
1753,1754,Amy Reynolds,27,male,medium,1,1.0,sedentary,non-vegetarian,socializing,unmarried,has_vehicle,jessicacarey@example.org,725-202-4087
1754,1755,Bruce Sanchez,45,male,high,2,1.11,sedentary,gluten-free,foodies,unmarried,has_vehicle,mdiaz@example.org,923.806.9790x72035
1755,1756,Nathan Thompson,27,male,medium,7,0.2,sedentary,vegetarian,socializing,unmarried,has_vehicle,robertsbrandi@example.com,+1-690-531-6603
1756,1757,Andrew Drake,42,male,low,2,0.44,sedentary,vegan,celebratory_cakes,unmarried,does_not_have_vehicle,lestertiffany@example.net,321.921.1309x0012
1757,1758,Michael Moran,37,male,high,7,3.08,sedentary,vegetarian,health_and_nutrition,married,has_vehicle,ewilliams@example.com,001-612-698-3617x297
1758,1759,Robert Webster,30,female,medium,4,0.5,active,vegetarian,foodies,unmarried,has_vehicle,bondbradley@example.org,606-773-2366
1759,1760,Julie Singh,17,female,low,2,1.17,health_conscious,non-vegetarian,health_and_nutrition,married,has_vehicle,rstevens@example.com,983-783-6449
1760,1761,Lawrence Lewis,27,male,medium,7,1.57,active,non-vegetarian,socializing,unmarried,has_vehicle,elizabethmiller@example.com,+1-720-433-0331x835
1761,1762,Theresa Blackburn,23,female,low,2,1.36,active,vegetarian,socializing,unmarried,has_vehicle,thomas51@example.com,315.651.7410
1762,1763,Allison Mcmillan,29,female,medium,4,1.17,active,non-vegetarian,socializing,married,has_vehicle,kpena@example.com,(276)277-9800x547
1763,1764,Derrick Clark,21,male,low,2,0.81,sedentary,gluten-free,gourmet_and_baking_enthusiast,married,does_not_have_vehicle,solisjennifer@example.org,993-379-8704
1764,1765,Tammy Hall,17,male,low,7,2.99,health_conscious,vegetarian,celebratory_cakes,unmarried,has_vehicle,wendy39@example.org,001-774-775-1352
1765,1766,James Rice,27,female,high,6,0.93,active,vegan,socializing,unmarried,does_not_have_vehicle,nataliejohnson@example.org,8677589170
1766,1767,Jennifer Strong,18,female,low,7,1.05,health_conscious,vegetarian,socializing,unmarried,does_not_have_vehicle,crystalacevedo@example.org,258.553.3005
1767,1768,Theresa Luna,23,male,medium,5,4.97,health_conscious,vegetarian,celebratory_cakes,unmarried,has_vehicle,alexandriagonzalez@example.com,260-582-1937x197
1768,1769,George Daniels,17,female,low,4,0.79,sedentary,vegetarian,foodies,unmarried,has_vehicle,debracarpenter@example.org,(418)967-7304
1769,1770,Jorge Sherman,17,female,low,3,1.98,health_conscious,vegetarian,socializing,unmarried,has_vehicle,patricia42@example.net,+1-867-263-1640
1770,1771,Desiree Beasley,17,female,low,6,2.16,active,non-vegetarian,celebratory_cakes,unmarried,does_not_have_vehicle,irogers@example.org,621-619-8122x4794
1771,1772,Marilyn Gutierrez,23,female,medium,6,1.16,sedentary,non-vegetarian,celebratory_cakes,unmarried,has_vehicle,lisajones@example.net,(990)610-9175
1772,1773,Joshua Rivera,19,female,medium,4,9.38,active,vegetarian,socializing,married,has_vehicle,erikabaldwin@example.org,001-798-350-0644x8645
1773,1774,Ryan Howard,14,male,high,5,2.34,active,vegetarian,celebratory_cakes,unmarried,has_vehicle,kristen27@example.com,(526)841-9195
1774,1775,Matthew Pineda,32,male,low,7,2.81,sedentary,vegetarian,celebratory_cakes,unmarried,does_not_have_vehicle,daniel42@example.com,4873224253
1775,1776,Tammy Lynch,12,female,high,4,0.34,active,vegan,socializing,married,has_vehicle,smartinez@example.org,252-292-7638x2830
1776,1777,Christopher Pierce,58,male,high,3,1.39,active,vegetarian,foodies,unmarried,has_vehicle,bairdcynthia@example.net,001-851-739-2372
1777,1778,Janet Patterson,16,female,medium,4,2.54,active,vegetarian,celebratory_cakes,unmarried,has_vehicle,ljordan@example.com,973-945-1667x56669
1778,1779,Christopher Jimenez,28,female,low,5,10.55,active,vegetarian,celebratory_cakes,married,has_vehicle,emily23@example.com,896-911-8991x77734
1779,1780,Willie Lee,21,male,medium,2,4.61,active,non-vegetarian,celebratory_cakes,unmarried,does_not_have_vehicle,butlerdesiree@example.org,+1-840-413-7495x408
1780,1781,Danielle Moore,25,female,medium,7,2.27,sedentary,non-vegetarian,socializing,unmarried,has_vehicle,perry40@example.net,9096725697
1781,1782,Mitchell Benton,34,female,medium,3,0.87,active,gluten-free,celebratory_cakes,married,does_not_have_vehicle,james32@example.com,+1-914-898-6195x536
1782,1783,Edward Martinez,69,female,high,4,0.66,sedentary,vegan,celebratory_cakes,unmarried,does_not_have_vehicle,qblair@example.com,(308)843-1886x74111
1783,1784,Andrew George,38,female,medium,4,5.08,active,vegetarian,socializing,unmarried,has_vehicle,brandon99@example.org,688-737-1132
1784,1785,Richard Lopez,19,female,low,5,1.15,sedentary,vegetarian,celebratory_cakes,unmarried,does_not_have_vehicle,samuelruiz@example.com,+1-942-722-0634x2217
1785,1786,Felicia Wilson,17,female,high,1,0.26,active,vegetarian,celebratory_cakes,unmarried,has_vehicle,dturner@example.org,001-649-806-8667x2362
1786,1787,Mark Pruitt,24,female,medium,6,0.79,active,non-vegetarian,socializing,married,has_vehicle,andersonjessica@example.net,(935)847-0580x1279
1787,1788,Jessica Holmes,20,male,high,1,0.74,sedentary,non-vegetarian,socializing,married,has_vehicle,johnsonshannon@example.net,+1-522-449-6743
1788,1789,Maurice Gay,15,other,low,2,5.55,active,gluten-free,gourmet_and_baking_enthusiast,married,has_vehicle,pacejennifer@example.org,(736)443-1489
1789,1790,Bobby Wagner,22,male,high,5,0.44,active,non-vegetarian,foodies,unmarried,has_vehicle,lclarke@example.net,745-930-1058
1790,1791,Shane Koch,14,male,high,3,5.26,active,vegan,gourmet_and_baking_enthusiast,unmarried,has_vehicle,tommy14@example.org,(537)996-7622x4762
1791,1792,Samuel Wilkins,25,male,high,0,4.18,active,vegan,gourmet_and_baking_enthusiast,unmarried,has_vehicle,jason51@example.org,392-806-6656
1792,1793,Amber Miller,24,female,low,2,1.14,active,vegetarian,health_and_nutrition,unmarried,has_vehicle,kennedyjamie@example.com,696.424.8730
1793,1794,Lucas Parker,35,male,high,1,0.36,sedentary,non-vegetarian,celebratory_cakes,unmarried,has_vehicle,kathystuart@example.com,001-208-682-4424
1794,1795,Tony Powell,14,female,medium,1,0.55,active,non-vegetarian,celebratory_cakes,married,has_vehicle,lewiskatie@example.com,001-904-535-5210x47403
1795,1796,Taylor Rice,19,male,low,7,2.49,active,vegetarian,celebratory_cakes,married,does_not_have_vehicle,msoto@example.org,+1-252-908-8532x12376
1796,1797,Amy Bryant,21,female,medium,2,3.58,sedentary,non-vegetarian,celebratory_cakes,married,has_vehicle,kelly31@example.org,378.574.7174x0182
1797,1798,Charles Warner,25,male,medium,2,0.96,active,vegan,foodies,unmarried,does_not_have_vehicle,brockwilliam@example.org,289-808-1703x16577
1798,1799,Alexis Murray,17,male,high,2,4.47,health_conscious,vegetarian,foodies,unmarried,has_vehicle,brentcallahan@example.com,324.684.4532x1607
1799,1800,Mrs. Paula Rodriguez,21,male,medium,5,7.22,active,vegan,celebratory_cakes,unmarried,has_vehicle,mpetersen@example.com,739-800-6423
1800,1801,Deborah Perez,26,female,medium,3,1.07,sedentary,vegetarian,celebratory_cakes,unmarried,has_vehicle,ochapman@example.com,+1-402-816-9163x23992
1801,1802,Brandon Sharp,12,male,medium,6,0.22,sedentary,vegan,celebratory_cakes,married,does_not_have_vehicle,ldennis@example.net,717-599-5373x078
1802,1803,Javier Gross,20,male,medium,4,5.36,active,vegetarian,celebratory_cakes,unmarried,has_vehicle,mvargas@example.com,+1-507-637-0638
1803,1804,Donna Hall,26,female,high,6,1.21,active,vegan,foodies,unmarried,does_not_have_vehicle,david04@example.org,220.560.5391x8833
1804,1805,Melissa Burton,27,male,low,5,1.01,active,gluten-free,foodies,married,does_not_have_vehicle,mcintyrekenneth@example.com,001-858-564-6344
1805,1806,Nancy Sanders,21,male,medium,3,1.47,active,vegan,health_and_nutrition,unmarried,has_vehicle,stephenspriscilla@example.net,740.254.7166x872
1806,1807,Jessica Alexander,47,female,medium,2,1.49,sedentary,vegetarian,foodies,unmarried,does_not_have_vehicle,laurahodges@example.com,467.218.1859x8948
1807,1808,Anthony Watson,31,male,high,2,0.21,active,vegan,foodies,unmarried,has_vehicle,amorgan@example.net,(904)733-7314x72708
1808,1809,Connie Leach,23,female,low,5,0.17,sedentary,non-vegetarian,socializing,married,does_not_have_vehicle,teresarose@example.com,955-344-2657
1809,1810,Isaac Holder,39,female,high,5,0.89,active,vegan,foodies,unmarried,does_not_have_vehicle,ivalenzuela@example.net,001-972-755-4739x298
1810,1811,Jimmy Tanner,28,female,medium,2,0.42,sedentary,non-vegetarian,celebratory_cakes,unmarried,has_vehicle,millermarvin@example.net,2487148021
1811,1812,Steven Harper,21,other,medium,7,5.0,sedentary,vegan,gourmet_and_baking_enthusiast,married,has_vehicle,mmccoy@example.com,886.277.0876x7918
1812,1813,Matthew Whitney,25,female,high,6,5.0,active,vegetarian,celebratory_cakes,unmarried,has_vehicle,anita75@example.org,(223)429-6086x622
1813,1814,Margaret Pham,17,female,low,2,1.08,active,vegan,foodies,married,has_vehicle,jasonsmith@example.net,492-888-5298
1814,1815,Tracey Coleman,29,male,high,4,3.49,sedentary,vegetarian,socializing,unmarried,has_vehicle,bhaynes@example.net,4487753933
1815,1816,Krystal Davies,23,male,high,5,1.02,sedentary,gluten-free,celebratory_cakes,unmarried,has_vehicle,jenniferschmidt@example.net,(714)794-6055x0985
1816,1817,Robert Hernandez,22,male,medium,5,1.4,active,vegan,celebratory_cakes,unmarried,has_vehicle,scottkevin@example.com,001-906-448-1300x990
1817,1818,Joseph Miller,24,other,low,1,2.3,active,vegetarian,celebratory_cakes,unmarried,has_vehicle,willisnicholas@example.com,454-385-8069x33596
1818,1819,Michael Green,12,female,medium,6,0.09,active,non-vegetarian,gourmet_and_baking_enthusiast,married,has_vehicle,lamjimmy@example.com,001-598-850-9649x77059
